old_file path,new_file path,commit SHA,parent commit SHA,new_file_MCC,test_name,test_id,issue_severity,issue_confidence,line_number,col_offset,end_col_offset,line_range,issue_cwe
setup.py,setup.py,a7991d7dd5a9be8e3e2a493fd0c461d7b6731f62,6d91fc217fa44ba57b76cb92025ddb120d74c1d2,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,380,8,90,[380],https://cwe.mitre.org/data/definitions/78.html
travis_config.sh,travis_config.sh,a7991d7dd5a9be8e3e2a493fd0c461d7b6731f62,6d91fc217fa44ba57b76cb92025ddb120d74c1d2,,,,,,,,,,
travis_config.sh,travis_config.sh,932c024377bef7957e5e3ff0937fad27cfb7dc5f,f92b787105f5b9c7787d3562484ba061e8fda18a,,,,,,,,,,
travis_config.sh,travis_config.sh,64a747aeee7cecff16b90d4850b5b46f6486290d,932c024377bef7957e5e3ff0937fad27cfb7dc5f,,,,,,,,,,
travis_config.sh,travis_config.sh,f62aef6028cec7bd03ae6eaa880881e5d7d46578,64a747aeee7cecff16b90d4850b5b46f6486290d,,,,,,,,,,
.travis.yml,.travis.yml,625ee6301a0c747bfa2d4f38aede5091fab5c140,6b55cee8fec8e661f33ecaf90556ece17d0fd3a6,,,,,,,,,,
travis_config.sh,travis_config.sh,2e02b3bd046521a304857547d883e5b957c0a501,625ee6301a0c747bfa2d4f38aede5091fab5c140,,,,,,,,,,
README.md,README.md,d7f2269bbc90eb3a8a07f9fa34d93961df08f28d,2e02b3bd046521a304857547d883e5b957c0a501,,,,,,,,,,
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,start_process_with_partial_path,B607,LOW,HIGH,155,8,77,[155],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,155,8,77,[155],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,assert_used,B101,LOW,HIGH,240,8,74,[240],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,344,4,88,[344],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,try_except_pass,B110,LOW,HIGH,360,4,12,"[360, 361]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,try_except_pass,B110,LOW,HIGH,366,8,16,"[366, 367]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,e3e8ce62bd55d62e0b6f410f0a9a7da50419638e,7604aa0973bcd603350acdf5395fd9a979d5aef7,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,377,8,90,[377],https://cwe.mitre.org/data/definitions/78.html
.travis.yml,.travis.yml,6c98a57fd5ce1d2e4dbfbc5b900fd1191ff3649e,1ca69aaa7dbacfc72dbb7a03a0cb5556a693420b,,,,,,,,,,
.travis.yml,.travis.yml,2fd09dc0c3872f496d4c294b20de7c35ef75c39b,6c98a57fd5ce1d2e4dbfbc5b900fd1191ff3649e,,,,,,,,,,
.gitignore,.gitignore,582621015b677d0a5135434c30e88976a4f69c9b,2fd09dc0c3872f496d4c294b20de7c35ef75c39b,,,,,,,,,,
cv2/__init__.py,cv2/__init__.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,0,,,,,,,,,
,patches/patchQtPlugins,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,,,,,,,,,,
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,start_process_with_partial_path,B607,LOW,HIGH,148,8,79,[148],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,148,8,79,[148],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,start_process_with_partial_path,B607,LOW,HIGH,157,8,77,[157],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,157,8,77,[157],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,assert_used,B101,LOW,HIGH,242,8,74,[242],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,346,4,88,[346],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,try_except_pass,B110,LOW,HIGH,362,4,12,"[362, 363]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,try_except_pass,B110,LOW,HIGH,368,8,16,"[368, 369]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d1a71597a42a635a218292b94c0e826a2224c4ae,582621015b677d0a5135434c30e88976a4f69c9b,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,379,8,90,[379],https://cwe.mitre.org/data/definitions/78.html
appveyor.yml,appveyor.yml,280b0053987940d9d733d54daf559a16a08f74e4,6b3dae7232c6f58f4a3eb88c8019d3a33379e5c8,,,,,,,,,,
.travis.yml,.travis.yml,e0e4c577b1f0e6f450c8fc0d7e6d1e281f3c7f41,280b0053987940d9d733d54daf559a16a08f74e4,,,,,,,,,,
.travis.yml,.travis.yml,2947930b8117410171970fa4244a7c766e23284d,e0e4c577b1f0e6f450c8fc0d7e6d1e281f3c7f41,,,,,,,,,,
.travis.yml,.travis.yml,54c6e4091b0d233b676adb0540a83dacd05bc3a0,2947930b8117410171970fa4244a7c766e23284d,,,,,,,,,,
.travis.yml,.travis.yml,cc33ed4146c227550af627f147addd3af3fe153b,54c6e4091b0d233b676adb0540a83dacd05bc3a0,,,,,,,,,,
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,start_process_with_partial_path,B607,LOW,HIGH,150,8,79,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,150,8,79,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,start_process_with_partial_path,B607,LOW,HIGH,159,8,77,[159],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,159,8,77,[159],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,assert_used,B101,LOW,HIGH,242,8,74,[242],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,346,4,88,[346],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,try_except_pass,B110,LOW,HIGH,362,4,12,"[362, 363]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,try_except_pass,B110,LOW,HIGH,368,8,16,"[368, 369]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,17d330fd9b4d2d2fe7f8ed6b03f60fa04d2e0491,cc33ed4146c227550af627f147addd3af3fe153b,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,379,8,90,[379],https://cwe.mitre.org/data/definitions/78.html
.gitignore,.gitignore,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,,,,,,,,,,
.travis.yml,.travis.yml,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,,,,,,,,,,
LICENSE-3RD-PARTY.txt,LICENSE-3RD-PARTY.txt,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,,,,,,,,,,
LICENSE.txt,LICENSE.txt,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,,,,,,,,,,
README.md,README.md,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,,,,,,,,,,
cv2/__init__.py,cv2/__init__.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,0,,,,,,,,,
,patches/patchQtPlugins,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,,,,,,,,,,
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,start_process_with_partial_path,B607,LOW,HIGH,148,8,79,[148],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,148,8,79,[148],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,start_process_with_partial_path,B607,LOW,HIGH,160,8,77,[160],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,160,8,77,[160],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,assert_used,B101,LOW,HIGH,243,8,74,[243],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,347,4,88,[347],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,try_except_pass,B110,LOW,HIGH,363,4,12,"[363, 364]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,try_except_pass,B110,LOW,HIGH,369,8,16,"[369, 370]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,2801a962a667e049f62d6f46d70bbf4bd9de42ab,a7e34e9cff72bb9b4ccb2dae604e62e3a6261863,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,380,8,90,[380],https://cwe.mitre.org/data/definitions/78.html
LICENSE-3RD-PARTY.txt,LICENSE-3RD-PARTY.txt,e67bb4408050cc0322a4f18691d1f1de782922d1,40a20f9013bb7549392f3a75b16ad126f3b14724,,,,,,,,,,
LICENSE.txt,LICENSE.txt,e67bb4408050cc0322a4f18691d1f1de782922d1,40a20f9013bb7549392f3a75b16ad126f3b14724,,,,,,,,,,
README.md,README.md,e67bb4408050cc0322a4f18691d1f1de782922d1,40a20f9013bb7549392f3a75b16ad126f3b14724,,,,,,,,,,
README.md,README.md,64f8d2e7dab397a2424f17260765364c678ba2ae,e67bb4408050cc0322a4f18691d1f1de782922d1,,,,,,,,,,
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,start_process_with_partial_path,B607,LOW,HIGH,151,8,79,[151],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,151,8,79,[151],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,start_process_with_partial_path,B607,LOW,HIGH,160,8,77,[160],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,160,8,77,[160],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,assert_used,B101,LOW,HIGH,243,8,74,[243],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,347,4,88,[347],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,try_except_pass,B110,LOW,HIGH,363,4,12,"[363, 364]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,try_except_pass,B110,LOW,HIGH,369,8,16,"[369, 370]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d608d694dd9564adfed51b26738dbeffde26a01c,64f8d2e7dab397a2424f17260765364c678ba2ae,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,380,8,90,[380],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,start_process_with_partial_path,B607,LOW,HIGH,149,8,79,[149],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,149,8,79,[149],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,start_process_with_partial_path,B607,LOW,HIGH,161,8,77,[161],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,161,8,77,[161],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,assert_used,B101,LOW,HIGH,244,8,74,[244],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,348,4,88,[348],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,try_except_pass,B110,LOW,HIGH,364,4,12,"[364, 365]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,try_except_pass,B110,LOW,HIGH,370,8,16,"[370, 371]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,07c4d737e2dad55c5f9238257b5104e9949b36fd,b043422b263cd87c8767dd8134716f8ec847f5a5,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,381,8,90,[381],https://cwe.mitre.org/data/definitions/78.html
appveyor.yml,appveyor.yml,fcb818b12885bbc780db116c39a9c4207d626898,07c4d737e2dad55c5f9238257b5104e9949b36fd,,,,,,,,,,
README.md,README.md,184ab925f06b3b5a71eba4fcb847c9ad80106678,d608d694dd9564adfed51b26738dbeffde26a01c,,,,,,,,,,
README.md,README.md,fb48abe6af6239d4166328ce9062a5d529b194a9,fcb818b12885bbc780db116c39a9c4207d626898,,,,,,,,,,
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,start_process_with_partial_path,B607,LOW,HIGH,149,8,79,[149],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,149,8,79,[149],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,start_process_with_partial_path,B607,LOW,HIGH,161,8,77,[161],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,161,8,77,[161],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,assert_used,B101,LOW,HIGH,244,8,74,[244],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,348,4,88,[348],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,try_except_pass,B110,LOW,HIGH,364,4,12,"[364, 365]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,try_except_pass,B110,LOW,HIGH,370,8,16,"[370, 371]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,d958923cdd6fd7e23cb62722f645c64fbc6796fd,c08b0d771b8722ffeb859474b1b4a67e0f11a370,58,subprocess_without_shell_equals_true,B603,LOW,HIGH,381,8,90,[381],https://cwe.mitre.org/data/definitions/78.html
,docker/manylinux2014/Dockerfile_i686,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,,,,,,,,,,
,docker/manylinux2014/Dockerfile_x86_64,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,,,,,,,,,,
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,start_process_with_partial_path,B607,LOW,HIGH,148,8,79,[148],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,148,8,79,[148],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,assert_used,B101,LOW,HIGH,230,8,74,[230],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,334,4,88,[334],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,try_except_pass,B110,LOW,HIGH,350,4,12,"[350, 351]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,try_except_pass,B110,LOW,HIGH,356,8,16,"[356, 357]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,367,8,90,[367],https://cwe.mitre.org/data/definitions/78.html
travis_multibuild_customize.sh,travis_multibuild_customize.sh,3d074bebe9c5519127075005c3bdae94079ab038,35755449c6f233d877fac7594e5af82f8642fcac,,,,,,,,,,
docker/manylinux2014/Dockerfile_i686,docker/manylinux2014/Dockerfile_i686,e165257d7b091466e8f4b4f77c7c9d89e37a7a83,3d074bebe9c5519127075005c3bdae94079ab038,,,,,,,,,,
travis_config.sh,travis_config.sh,e165257d7b091466e8f4b4f77c7c9d89e37a7a83,3d074bebe9c5519127075005c3bdae94079ab038,,,,,,,,,,
travis_config.sh,travis_config.sh,23cdaad09344fefb8d13edc039414fbcd9c13f67,e165257d7b091466e8f4b4f77c7c9d89e37a7a83,,,,,,,,,,
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,start_process_with_partial_path,B607,LOW,HIGH,186,8,79,[186],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,186,8,79,[186],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,assert_used,B101,LOW,HIGH,274,8,74,[274],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,406,4,88,[406],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,try_except_pass,B110,LOW,HIGH,422,4,12,"[422, 423]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,try_except_pass,B110,LOW,HIGH,428,8,16,"[428, 429]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,440,8,9,"[440, 441, 442]",https://cwe.mitre.org/data/definitions/78.html
travis_config.sh,travis_config.sh,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,23cdaad09344fefb8d13edc039414fbcd9c13f67,,,,,,,,,,
.travis.yml,.travis.yml,c69e05d74a0820bce5b7faae854307eead9ac339,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,,,,,,,,,,
travis_config.sh,travis_config.sh,c69e05d74a0820bce5b7faae854307eead9ac339,1b9bf2bc7cf9d3bf898953659bc0aaf9277882e2,,,,,,,,,,
docker/manylinux2014/Dockerfile_i686,docker/manylinux2014/Dockerfile_i686,8690b218ec6f7f7143a3f5e01b97a30e9b198a41,c69e05d74a0820bce5b7faae854307eead9ac339,,,,,,,,,,
docker/manylinux2014/Dockerfile_x86_64,docker/manylinux2014/Dockerfile_x86_64,8690b218ec6f7f7143a3f5e01b97a30e9b198a41,c69e05d74a0820bce5b7faae854307eead9ac339,,,,,,,,,,
setup.py,setup.py,c5bb48b13c7254eb9760e4829e9b5bb612f0ae24,8690b218ec6f7f7143a3f5e01b97a30e9b198a41,58,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
